My Account Log In
IP2Location LITE
Home
Free Databases
IP Addresses
Free Plugins
FAQs
Contact
Home United States IP Address Ranges
United States IP Address Ranges
United States has a total of 1,571,238,096 IP address assigned. Below are all IP address ranges in United States.

Data Sources:
i. You can download the complete free data in CSV format from IP2Location LITE DB1.
ii. You can also download the list in firewall format from IP2Location Firewall List.

Begin IP Address	End IP Address	Total Count
45.87.240.0	45.87.243.255	1,024
45.88.40.0	45.88.40.255	256
45.88.103.0	45.88.103.255	256
45.88.120.0	45.88.123.255	1,024
45.88.148.0	45.88.151.255	1,024
45.88.160.0	45.88.163.255	1,024
45.88.168.0	45.88.171.255	1,024
45.88.176.0	45.88.191.255	4,096
45.88.203.0	45.88.203.255	256
45.88.220.0	45.88.223.255	1,024
45.89.12.0	45.89.15.255	1,024
45.89.96.0	45.89.111.255	4,096
45.89.173.0	45.89.173.255	256
45.89.196.0	45.89.199.255	1,024
45.89.244.0	45.89.247.255	1,024
45.90.28.0	45.90.31.255	1,024
45.90.45.0	45.90.46.255	512
45.90.120.0	45.90.123.255	1,024
45.90.141.0	45.90.141.255	256
45.90.143.0	45.90.143.255	256
45.90.198.0	45.90.199.255	512
45.90.220.0	45.90.223.255	1,024
45.91.10.0	45.91.11.255	512
45.91.17.0	45.91.17.255	256
45.91.19.0	45.91.19.255	256
45.91.24.0	45.91.27.255	1,024
45.91.95.0	45.91.95.255	256
45.91.116.0	45.91.123.255	2,048
45.91.188.0	45.91.191.255	1,024
45.92.39.0	45.92.39.255	256
45.92.116.0	45.92.127.255	3,072
45.92.140.0	45.92.143.255	1,024
45.92.160.0	45.92.167.255	2,048
45.92.192.0	45.92.195.255	1,024
45.92.216.0	45.92.219.254	1,023
45.92.246.0	45.92.246.255	256
45.92.248.0	45.92.251.255	1,024
45.93.84.0	45.93.87.255	1,024
45.93.118.0	45.93.119.255	512
45.93.148.0	45.93.151.255	1,024
45.93.218.0	45.93.218.255	256
45.94.28.0	45.94.31.255	1,024
45.94.164.0	45.94.167.255	1,024
45.94.200.0	45.94.203.255	1,024
45.94.252.0	45.94.255.255	1,024
45.95.96.0	45.95.99.255	1,024
45.95.120.0	45.95.123.255	1,024
45.95.156.0	45.95.159.255	1,024
45.95.176.0	45.95.179.255	1,024
45.95.185.0	45.95.186.255	512
45.95.194.0	45.95.195.255	512
45.95.212.0	45.95.219.255	2,048
45.112.84.0	45.112.84.79	80
45.112.244.0	45.112.244.255	256
45.113.35.0	45.113.35.255	256
45.113.80.0	45.113.83.255	1,024
45.119.208.0	45.119.211.255	1,024
45.124.114.0	45.124.114.255	256
45.124.253.0	45.124.253.255	256
45.125.164.0	45.125.164.255	256
45.125.246.0	45.125.246.255	256
45.126.208.0	45.126.208.255	256
45.126.210.0	45.126.211.255	512
45.126.244.0	45.126.244.255	256
45.128.25.0	45.128.31.255	1,792
45.128.48.0	45.128.63.255	4,096
45.128.72.0	45.128.75.255	1,024
45.128.78.0	45.128.79.255	512
45.128.154.0	45.128.154.255	256
45.128.156.0	45.128.159.255	1,024
45.128.248.0	45.128.251.255	1,024
45.129.28.0	45.129.31.255	1,024
45.129.34.0	45.129.35.255	512
45.129.40.0	45.129.47.255	2,048
45.129.125.0	45.129.127.255	768
45.129.208.0	45.129.211.255	1,024
45.130.52.0	45.130.55.255	1,024
45.130.74.0	45.130.74.255	256
45.130.116.0	45.130.119.255	1,024
45.131.60.0	45.131.63.255	1,024
45.131.228.0	45.131.231.255	1,024
45.133.0.0	45.133.7.255	2,048
45.133.56.0	45.133.59.255	1,024
45.133.64.0	45.133.67.255	1,024
45.133.73.0	45.133.75.255	768
45.133.84.0	45.133.87.255	1,024
45.133.108.0	45.133.111.255	1,024
45.133.118.0	45.133.118.255	256
45.133.140.0	45.133.143.255	1,024
45.133.192.0	45.133.195.255	1,024
45.133.215.0	45.133.215.255	256
45.133.252.0	45.133.255.255	1,024
45.134.2.0	45.134.3.255	512
45.134.19.0	45.134.19.255	256
45.134.108.0	45.134.111.255	1,024
45.134.128.0	45.134.131.255	1,024
45.134.136.0	45.134.139.255	1,024
45.134.172.0	45.134.178.255	1,792
45.134.185.0	45.134.186.255	512
45.134.228.0	45.134.231.255	1,024
45.135.37.0	45.135.38.255	512
45.135.100.0	45.135.103.255	1,024
45.135.148.0	45.135.148.255	256
45.135.150.0	45.135.150.255	256
45.135.220.0	45.135.223.255	1,024
45.136.24.0	45.136.27.255	1,024
45.136.84.0	45.136.87.255	1,024
45.136.112.0	45.136.119.255	2,048
45.136.124.0	45.136.131.255	2,048
45.136.148.0	45.136.151.255	1,024
45.136.229.0	45.136.230.255	512
45.137.41.0	45.137.42.255	512
45.137.52.0	45.137.52.255	256
45.137.61.0	45.137.62.255	512
45.137.64.0	45.137.67.255	1,024
45.137.81.0	45.137.83.255	768
45.137.85.0	45.137.87.255	768
45.137.144.0	45.137.147.255	1,024
45.137.192.0	45.137.195.255	1,024
45.137.218.0	45.137.219.255	512
45.138.1.0	45.138.2.255	512
45.138.28.0	45.138.35.255	2,048
45.138.84.0	45.138.87.255	1,024
45.138.164.0	45.138.164.255	256
45.138.198.0	45.138.199.255	512
45.138.210.0	45.138.211.255	512
45.139.12.0	45.139.15.255	1,024
45.139.104.0	45.139.107.255	1,024
45.139.157.0	45.139.158.255	512
45.139.196.0	45.139.199.255	1,024
45.140.4.0	45.140.7.255	1,024
45.140.12.0	45.140.12.255	256
45.140.14.0	45.140.15.255	512
45.140.184.0	45.140.187.255	1,024
45.141.12.0	45.141.15.255	1,024
45.141.52.0	45.141.52.255	256
45.141.120.0	45.141.123.255	1,024
45.141.128.0	45.141.135.255	2,048
45.141.153.0	45.141.153.255	256
45.141.177.0	45.141.179.255	768
45.141.246.0	45.141.246.255	256
45.142.29.0	45.142.31.255	768
45.142.60.0	45.142.60.255	256
45.142.245.0	45.142.245.255	256
45.143.52.0	45.143.55.255	1,024
45.143.100.0	45.143.103.255	1,024
45.143.192.0	45.143.195.255	1,024
45.144.240.0	45.144.243.255	1,024
45.145.44.0	45.145.47.255	1,024
45.145.49.0	45.145.51.255	768
45.145.53.0	45.145.53.255	256
45.145.55.0	45.145.55.255	256
45.145.57.0	45.145.59.255	768
45.146.120.0	45.146.122.255	768
45.147.2.0	45.147.4.255	768
45.147.8.0	45.147.11.255	1,024
45.147.100.0	45.147.103.255	1,024
45.147.152.0	45.147.155.255	1,024
45.147.172.0	45.147.175.255	1,024
45.147.202.0	45.147.203.255	512
45.147.232.0	45.147.235.255	1,024
45.147.254.0	45.147.255.255	512
45.148.24.0	45.148.27.255	1,024
45.148.44.0	45.148.47.255	1,024
45.148.96.0	45.148.99.255	1,024
45.148.148.0	45.148.151.255	1,024
45.148.175.0	45.148.175.255	256
45.148.252.0	45.149.3.255	2,048
45.149.72.0	45.149.75.255	1,024
45.149.88.0	45.149.91.255	1,024
45.149.104.0	45.149.107.255	1,024
45.149.192.0	45.149.195.255	1,024
45.149.204.0	45.149.207.255	1,024
45.150.92.0	45.150.95.255	1,024
45.150.212.0	45.150.215.255	1,024
45.150.220.0	45.150.223.255	1,024
45.151.30.0	45.151.31.255	512
45.151.172.0	45.151.175.255	1,024
45.152.136.0	45.152.139.255	1,024
45.152.180.0	45.152.180.255	256
45.152.182.0	45.152.182.255	256
45.152.200.0	45.152.203.255	1,024
45.153.168.0	45.153.171.255	1,024
45.154.75.0	45.154.75.255	256
45.154.97.0	45.154.98.255	512
45.169.100.0	45.169.100.255	256
45.170.12.0	45.170.15.255	1,024
45.199.128.0	45.199.178.255	13,056
45.199.183.0	45.199.255.255	18,688
45.220.64.0	45.220.127.255	16,384
45.223.0.0	45.223.99.255	25,600
45.223.101.0	45.223.255.255	39,680
45.224.228.0	45.224.228.255	256
45.224.230.0	45.224.231.255	512
45.224.252.0	45.224.255.255	1,024
45.225.92.24	45.225.92.31	8
45.225.92.224	45.225.92.239	16
45.231.206.0	45.231.207.255	512
45.237.84.0	45.237.87.255	1,024
45.237.170.0	45.237.171.255	512
45.238.156.0	45.238.159.255	1,024
45.248.44.0	45.248.47.255	1,024
45.249.88.0	45.249.88.255	256
45.249.90.0	45.249.91.255	512
45.250.60.0	45.250.63.255	1,024
45.250.72.0	45.250.75.255	1,024
45.251.44.0	45.251.47.255	1,024
45.252.184.0	45.252.187.255	1,024
45.253.130.0	45.253.131.255	512
45.254.244.0	45.254.247.255	1,024
45.255.129.0	45.255.131.255	768
46.8.236.0	46.8.239.255	1,024
46.16.252.0	46.16.255.255	1,024
46.17.235.62	46.17.235.62	1
46.18.80.0	46.18.80.255	256
46.18.198.0	46.18.198.7	8
46.18.247.0	46.18.247.127	128
46.19.11.192	46.19.11.215	24
46.19.104.0	46.19.111.255	2,048
46.19.212.0	46.19.213.255	512
46.19.251.0	46.19.251.127	128
46.19.254.0	46.19.254.255	256
46.20.3.1	46.20.3.12	12
46.20.9.252	46.20.9.253	2
46.20.14.169	46.20.14.174	6
46.20.14.176	46.20.14.182	7
46.20.156.0	46.20.156.255	256
46.21.96.128	46.21.96.128	1
46.21.96.130	46.21.96.191	62
46.21.100.0	46.21.103.255	1,024
46.21.150.0	46.21.152.95	608
46.21.152.112	46.21.155.255	912
46.21.157.0	46.21.159.255	768
46.22.64.0	46.22.65.255	512
46.22.69.0	46.22.69.255	256
46.22.71.0	46.22.71.3	4
46.22.71.5	46.22.71.255	251
46.22.73.0	46.22.73.255	256
46.22.76.0	46.22.79.255	1,024
46.29.248.0	46.29.248.255	256
46.29.252.0	46.29.255.255	1,024
46.30.106.0	46.30.111.255	1,536
46.31.69.0	46.31.70.255	512
46.31.165.128	46.31.166.127	256
46.33.64.0	46.33.64.127	128
46.33.65.133	46.33.65.133	1
46.33.66.21	46.33.66.21	1
46.33.66.245	46.33.66.245	1
46.33.68.21	46.33.68.21	1
46.33.68.25	46.33.68.25	1
46.33.68.73	46.33.68.73	1
46.33.68.189	46.33.68.189	1
46.33.68.197	46.33.68.197	1
46.33.71.97	46.33.71.97	1
46.33.71.101	46.33.71.101	1
46.33.71.129	46.33.71.129	1
46.33.73.0	46.33.73.255	256
46.33.75.0	46.33.77.255	768
46.33.78.105	46.33.78.105	1
46.33.79.193	46.33.79.193	1
46.33.80.1	46.33.80.2	2
46.33.80.5	46.33.80.6	2
46.33.80.9	46.33.80.10	2
46.33.80.13	46.33.80.14	2
46.33.80.21	46.33.80.22	2
46.33.80.29	46.33.80.29	1
46.33.80.33	46.33.80.33	1
46.33.80.37	46.33.80.38	2
46.33.80.45	46.33.80.45	1
46.33.80.49	46.33.80.49	1
46.33.80.61	46.33.80.61	1
46.33.80.65	46.33.80.65	1
46.33.80.69	46.33.80.69	1
46.33.80.73	46.33.80.73	1
46.33.80.77	46.33.80.77	1
46.33.80.81	46.33.80.81	1
46.33.80.85	46.33.80.85	1
46.33.80.97	46.33.80.97	1
46.33.80.101	46.33.80.101	1
46.33.80.105	46.33.80.105	1
46.33.80.109	46.33.80.109	1
46.33.80.117	46.33.80.117	1
46.33.80.121	46.33.80.121	1
46.33.80.125	46.33.80.125	1
46.33.80.129	46.33.80.130	2
46.33.80.133	46.33.80.133	1
46.33.80.137	46.33.80.137	1
46.33.80.141	46.33.80.141	1
46.33.80.145	46.33.80.145	1
46.33.80.149	46.33.80.149	1
46.33.80.153	46.33.80.153	1
46.33.80.157	46.33.80.157	1
46.33.80.161	46.33.80.161	1
46.33.80.169	46.33.80.169	1
46.33.80.173	46.33.80.173	1
46.33.80.177	46.33.80.178	2
46.33.80.181	46.33.80.181	1
46.33.80.185	46.33.80.185	1
46.33.80.189	46.33.80.189	1
46.33.80.193	46.33.80.193	1
46.33.80.197	46.33.80.198	2
46.33.80.201	46.33.80.201	1
46.33.80.209	46.33.80.209	1
46.33.80.213	46.33.80.213	1
46.33.80.217	46.33.80.217	1
46.33.80.221	46.33.80.221	1
46.33.80.225	46.33.80.225	1
46.33.80.233	46.33.80.234	2
46.33.80.245	46.33.80.245	1
46.33.80.249	46.33.80.249	1
46.33.81.9	46.33.81.9	1
46.33.81.33	46.33.81.33	1
46.33.82.73	46.33.82.73	1
46.33.82.121	46.33.82.121	1
46.33.83.1	46.33.83.1	1
46.33.84.177	46.33.84.177	1
46.33.85.13	46.33.85.13	1
46.33.85.209	46.33.85.209	1
46.33.85.213	46.33.85.213	1
46.33.87.0	46.33.87.0	1
46.33.87.2	46.33.87.8	7
46.33.87.10	46.33.87.40	31
46.33.87.42	46.33.87.48	7
46.33.87.50	46.33.87.56	7
46.33.87.58	46.33.87.64	7
46.33.87.66	46.33.87.72	7
46.33.87.74	46.33.87.80	7
46.33.87.82	46.33.87.88	7
46.33.87.90	46.33.87.96	7
46.33.87.98	46.33.87.104	7
46.33.87.106	46.33.87.121	16
46.33.87.124	46.33.87.128	5
46.33.87.130	46.33.87.136	7
46.33.87.138	46.33.87.144	7
46.33.87.146	46.33.87.152	7
46.33.87.154	46.33.87.160	7
46.33.87.162	46.33.87.255	94
46.33.88.97	46.33.88.98	2
46.33.90.69	46.33.90.70	2
46.33.91.169	46.33.91.169	1
46.33.91.185	46.33.91.186	2
46.33.93.138	46.33.93.138	1
46.33.93.142	46.33.93.142	1
46.33.94.41	46.33.94.41	1
46.33.94.53	46.33.94.53	1
46.33.94.185	46.33.94.185	1
46.33.95.125	46.33.95.125	1
46.34.69.160	46.34.69.175	16
46.34.71.128	46.34.71.143	16
46.34.71.152	46.34.71.176	25
46.34.71.192	46.34.71.223	32
46.34.80.56	46.34.80.95	40
46.34.80.104	46.34.80.119	16
46.34.80.192	46.34.80.223	32
46.34.80.240	46.34.81.255	272
46.34.83.0	46.34.83.79	80
46.34.83.128	46.34.83.191	64
46.34.88.0	46.34.88.127	128
46.34.92.0	46.34.93.255	512
46.58.64.0	46.58.64.255	256
46.59.112.49	46.59.112.50	2
46.59.112.67	46.59.112.67	1
46.59.112.222	46.59.112.222	1
46.59.112.250	46.59.112.250	1
46.59.113.182	46.59.113.182	1
46.59.113.185	46.59.113.185	1
46.59.113.187	46.59.113.187	1
46.59.113.194	46.59.113.194	1
46.59.113.214	46.59.113.214	1
46.102.96.0	46.102.99.255	1,024
46.102.148.0	46.102.151.255	1,024
46.102.180.0	46.102.180.255	256
46.183.157.40	46.183.157.49	10
46.183.157.252	46.183.157.253	2
46.190.136.0	46.190.139.255	1,024
46.190.254.0	46.190.254.255	256
46.229.160.0	46.229.175.255	4,096
46.231.104.0	46.231.111.255	2,048
46.231.139.0	46.231.140.255	512
46.243.148.0	46.243.148.255	256
46.243.204.0	46.243.207.255	1,024
46.243.214.0	46.243.214.255	256
46.243.225.0	46.243.231.255	1,792
46.243.249.0	46.243.249.255	256
46.243.251.0	46.243.251.255	256
46.244.28.0	46.244.28.255	256
46.244.30.0	46.244.30.255	256
46.244.116.0	46.244.119.255	1,024
46.244.122.0	46.244.125.255	1,024
46.248.12.0	46.248.13.255	512
46.248.128.0	46.248.130.63	576
46.248.130.72	46.248.143.255	3,512
46.248.146.0	46.248.158.255	3,328
46.252.177.128	46.252.177.159	32
46.253.153.4	46.253.153.7	4
46.254.88.0	46.254.91.255	1,024
46.255.123.0	46.255.124.255	512
46.255.176.184	46.255.176.184	1
47.0.0.0	47.7.255.255	524,288
47.12.0.0	47.14.255.255	196,608
47.16.0.0	47.28.255.255	851,968
47.32.0.0	47.51.255.255	1,310,720
47.76.0.0	47.76.14.255	3,840
47.76.16.0	47.76.19.255	1,024
47.76.21.0	47.76.32.255	3,072
47.76.34.0	47.76.43.255	2,560
47.76.45.0	47.76.59.255	3,840
47.76.61.0	47.76.97.255	9,472
47.76.100.0	47.76.104.255	1,280
47.76.106.0	47.76.107.255	512
47.76.109.0	47.76.118.255	2,560
47.76.120.0	47.76.136.255	4,352
47.76.138.0	47.76.138.255	256
47.76.140.0	47.76.165.255	6,656
47.76.167.0	47.76.177.255	2,816
47.76.179.0	47.76.199.255	5,376
47.76.201.0	47.77.8.255	16,384
47.77.10.0	47.77.29.255	5,120
47.77.31.0	47.77.88.255	14,848
47.77.90.0	47.77.92.255	768
47.77.94.0	47.77.133.255	10,240
47.77.135.0	47.77.161.255	6,912
47.77.163.0	47.77.163.255	256
47.77.165.0	47.77.165.255	256
47.77.167.0	47.77.172.255	1,536
47.77.174.0	47.77.180.255	1,792
47.77.182.0	47.77.194.255	3,328
47.77.196.0	47.77.209.255	3,584
47.77.212.0	47.77.223.255	3,072
47.77.225.0	47.77.235.255	2,816
47.77.237.0	47.77.238.255	512
47.77.241.0	47.77.243.255	768
47.77.245.0	47.77.250.255	1,536
47.77.253.0	47.78.5.255	2,304
47.78.7.0	47.78.8.255	512
47.78.11.0	47.78.21.255	2,816
47.78.23.0	47.78.52.255	7,680
47.78.54.0	47.78.100.255	12,032
47.78.102.0	47.78.148.255	12,032
47.78.150.0	47.78.151.255	512
47.78.153.0	47.78.182.255	7,680
47.78.184.0	47.78.185.255	512
47.78.187.0	47.78.197.255	2,816
47.78.199.0	47.78.245.255	12,032
47.78.247.0	47.79.61.255	18,176
47.79.64.0	47.79.90.255	6,912
47.79.92.0	47.79.111.255	5,120
47.79.113.0	47.79.151.255	9,984
47.79.153.0	47.79.202.255	12,800
47.79.204.0	47.79.214.255	2,816
47.79.216.0	47.79.223.255	2,048
47.79.225.0	47.80.10.255	10,752
47.80.12.0	47.80.62.255	13,056
47.80.64.0	47.80.65.255	512
47.80.67.0	47.80.102.255	9,216
47.80.104.0	47.80.110.255	1,792
47.80.112.0	47.80.113.255	512
47.80.115.0	47.80.123.255	2,304
47.80.125.0	47.80.131.255	1,792
47.80.133.0	47.80.141.255	2,304
47.80.143.0	47.80.172.255	7,680
47.80.174.0	47.80.186.255	3,328
47.80.188.0	47.80.236.255	12,544
47.80.238.0	47.81.2.255	5,376
47.81.5.0	47.81.22.255	4,608
47.81.24.0	47.81.114.255	23,296
47.81.116.0	47.81.199.255	21,504
47.81.201.0	47.81.246.255	11,776
47.81.249.0	47.81.255.255	1,792
47.82.1.0	47.82.6.255	1,536
47.82.8.0	47.82.17.255	2,560
47.82.19.0	47.82.25.255	1,792
47.82.27.0	47.82.62.255	9,216
47.82.64.0	47.82.83.255	5,120
47.82.85.0	47.82.107.255	5,888
47.82.110.0	47.82.112.255	768
47.82.114.0	47.82.136.255	5,888
47.82.138.0	47.82.155.255	4,608
47.82.158.0	47.82.203.255	11,776
47.82.205.0	47.82.223.255	4,864
47.82.225.0	47.82.241.255	4,352
47.82.243.0	47.82.245.255	768
47.82.247.0	47.83.66.255	19,456
47.83.68.0	47.83.71.255	1,024
47.83.73.0	47.83.75.255	768
47.83.77.0	47.83.82.255	1,536
47.83.84.0	47.83.95.255	3,072
47.83.97.0	47.83.102.255	1,536
47.83.105.0	47.83.111.255	1,792
47.83.113.0	47.83.132.255	5,120
47.83.134.0	47.83.159.255	6,656
47.83.162.0	47.83.167.255	1,536
47.83.169.0	47.83.177.255	2,304
47.83.179.0	47.83.181.255	768
47.83.183.0	47.83.211.255	7,424
47.83.213.0	47.83.224.255	3,072
47.83.226.0	47.84.12.255	11,008
47.84.15.0	47.84.15.255	256
47.84.18.0	47.84.30.255	3,328
47.84.32.0	47.84.71.255	10,240
47.84.73.0	47.84.73.255	256
47.84.75.0	47.84.115.255	10,496
47.84.117.0	47.84.125.255	2,304
47.84.127.0	47.84.140.255	3,584
47.84.142.0	47.84.145.255	1,024
47.84.147.0	47.84.155.255	2,304
47.84.157.0	47.84.160.255	1,024
47.84.162.0	47.84.178.255	4,352
47.84.180.0	47.84.185.255	1,536
47.84.187.0	47.84.223.255	9,472
47.84.225.0	47.85.1.255	8,448
47.85.3.0	47.85.15.255	3,328
47.85.17.0	47.85.74.255	14,848
47.85.76.0	47.85.115.255	10,240
47.85.117.0	47.85.122.255	1,536
47.85.124.0	47.85.160.255	9,472
47.85.162.0	47.85.226.255	16,640
47.85.228.0	47.85.228.255	256
47.85.230.0	47.86.111.255	35,328
47.86.113.0	47.86.119.255	1,792
47.86.121.0	47.86.140.255	5,120
47.86.142.0	47.86.178.255	9,472
47.86.180.0	47.86.205.255	6,656
47.86.207.0	47.86.223.255	4,352
47.86.225.0	47.87.11.255	11,008
47.87.13.0	47.87.30.255	4,608
47.87.32.0	47.87.50.255	4,864
47.87.52.0	47.87.68.255	4,352
47.87.70.0	47.87.115.255	11,776
47.87.117.0	47.87.134.255	4,608
47.87.137.0	47.87.164.255	7,168
47.87.166.0	47.87.171.255	1,536
47.87.173.0	47.87.190.255	4,608
47.87.192.0	47.87.194.255	768
47.87.196.0	47.87.225.255	7,680
47.87.227.0	47.87.227.255	256
47.87.229.0	47.87.248.255	5,120
47.87.250.0	47.87.250.255	256
47.87.252.0	47.88.127.255	33,792
47.89.67.0	47.89.69.255	768
47.89.76.0	47.89.79.255	1,024
47.89.86.0	47.89.87.255	512
47.89.101.0	47.89.111.255	2,816
47.89.124.0	47.89.255.255	33,792
47.90.128.0	47.90.255.255	32,768
47.132.0.0	47.234.255.255	6,750,208
47.248.0.0	47.249.255.255	131,072
47.250.128.0	47.250.134.255	1,792
47.250.136.0	47.250.171.255	9,216
47.250.173.0	47.250.223.255	13,056
47.250.225.0	47.250.249.255	6,400
47.250.251.0	47.252.127.255	99,584
47.253.0.0	47.254.127.255	98,304
48.0.0.0	48.255.255.255	16,777,216
49.51.32.0	49.51.53.255	5,632
49.51.64.0	49.51.87.255	6,144
49.51.224.0	49.51.255.255	8,192
49.255.252.226	49.255.252.226	1
50.0.0.0	50.0.53.0	13,569
50.0.53.3	50.0.53.4	2
50.0.53.6	50.0.53.8	3
50.0.53.10	50.0.53.12	3
50.0.53.15	50.0.53.64	50
50.0.53.67	50.0.53.68	2
50.0.53.70	50.0.53.72	3
50.0.53.74	50.0.53.76	3
50.0.53.78	50.0.79.11	6,590
50.0.79.13	50.3.67.255	193,779
50.3.72.0	50.3.79.255	2,048
50.3.84.0	50.3.85.255	512
50.3.87.0	50.7.79.255	260,352
50.7.81.0	50.7.83.255	768
50.7.92.0	50.7.111.255	5,120
50.7.118.0	50.7.119.255	512
50.7.127.0	50.7.131.255	1,280
50.8.0.0	50.21.127.255	884,736
50.21.144.0	50.21.159.255	4,096
50.21.176.0	50.21.223.255	12,288
50.21.240.0	50.30.151.255	567,296
50.30.153.0	50.31.232.0	85,761
50.31.232.3	50.31.232.4	2
50.31.232.6	50.31.232.17	12
50.31.232.19	50.31.232.32	14
50.31.232.34	50.31.232.64	31
50.31.232.66	50.31.232.69	4
50.31.232.74	50.31.232.85	12
50.31.232.90	50.31.232.105	16
50.31.232.107	50.31.232.113	7
50.31.232.115	50.31.232.136	22
50.31.232.138	50.31.232.156	19
50.31.232.158	50.31.232.164	7
50.31.232.166	50.31.232.169	4
50.31.232.171	50.31.232.172	2
50.31.232.174	50.31.232.209	36
50.31.232.211	50.31.232.212	2
50.31.232.214	50.31.233.0	43
50.31.233.2	50.31.233.153	152
50.31.233.155	50.31.233.161	7
50.31.233.163	50.31.233.168	6
50.31.233.170	50.31.239.33	1,400
50.31.239.35	50.31.239.49	15
50.31.239.51	50.31.239.88	38
50.31.239.90	50.31.239.90	1
50.31.239.92	50.31.239.92	1
50.31.239.94	50.31.239.94	1
50.31.239.96	50.31.239.117	22
50.31.239.119	50.31.239.145	27
50.31.239.154	50.31.239.255	102
50.31.242.0	50.31.248.0	1,537
50.31.248.2	50.31.248.255	254
50.31.250.0	50.31.251.64	321
50.31.251.66	50.31.251.68	3
50.31.251.70	50.31.251.128	59
50.31.251.130	50.31.251.140	11
50.31.251.143	50.31.251.145	3
50.31.251.147	50.31.251.153	7
50.31.251.155	50.31.251.161	7
50.31.251.164	50.31.251.177	14
50.31.251.179	50.31.251.209	31
50.31.251.211	50.31.251.225	15
50.31.251.227	50.31.251.255	29
50.32.0.0	50.59.255.255	1,835,008
50.62.0.0	50.63.255.255	131,072
50.73.0.0	50.91.255.255	1,245,184
50.93.128.0	50.97.16.39	233,512
50.97.16.41	50.97.16.41	1
50.97.16.43	50.97.16.127	85
50.97.16.129	50.97.16.153	25
50.97.16.155	50.97.16.252	98
50.97.16.254	50.97.17.3	6
50.97.17.5	50.97.17.6	2
50.97.17.8	50.97.17.93	86
50.97.17.142	50.97.17.169	28
50.97.17.172	50.97.17.242	71
50.97.17.244	50.97.17.247	4
50.97.17.252	50.97.18.6	11
50.97.18.10	50.97.18.160	151
50.97.18.169	50.97.18.169	1
50.97.18.185	50.97.18.185	1
50.97.18.187	50.97.18.187	1
50.97.18.189	50.97.18.189	1
50.97.18.191	50.97.18.195	5
50.97.18.197	50.97.18.197	1
50.97.18.200	50.97.18.204	5
50.97.18.214	50.97.18.214	1
50.97.18.229	50.97.18.229	1
50.97.18.231	50.97.18.231	1
50.97.18.233	50.97.18.233	1
50.97.18.235	50.97.18.235	1
50.97.18.240	50.97.18.247	8
50.97.18.253	50.97.19.11	15
50.97.19.15	50.97.19.15	1
50.97.19.17	50.97.19.27	11
50.97.19.44	50.97.19.51	8
50.97.19.71	50.97.19.71	1
50.97.19.82	50.97.19.89	8
50.97.19.113	50.97.19.113	1
50.97.19.115	50.97.19.115	1
50.97.19.118	50.97.19.125	8
50.97.19.129	50.97.19.129	1
50.97.19.164	50.97.19.167	4
50.97.19.181	50.97.19.181	1
50.97.19.192	50.97.19.192	1
50.97.19.194	50.97.19.204	11
50.97.19.217	50.97.19.219	3
50.97.19.221	50.97.19.231	11
50.97.19.240	50.97.19.240	1
50.97.19.243	50.97.19.248	6
50.97.19.250	50.97.19.250	1
50.97.19.252	50.97.255.255	60,420
50.102.0.0	50.108.220.255	449,792
50.108.222.0	50.115.84.255	423,680
50.115.86.32	50.115.86.95	64
50.115.86.112	50.115.86.119	8
50.115.86.160	50.115.88.255	608
50.115.89.32	50.115.91.255	736
50.115.93.0	50.115.175.255	21,248
50.115.192.0	50.117.127.255	114,688
50.118.0.0	50.118.255.255	65,536
50.120.0.0	50.131.59.255	736,256
50.131.61.0	50.135.44.255	258,048
50.135.46.0	50.136.123.255	85,504
50.136.125.0	50.181.193.255	2,966,784
50.181.195.0	50.187.56.255	357,888
50.187.58.0	50.225.61.3	2,491,140
50.225.61.5	50.225.61.80	76
50.225.61.83	50.225.61.83	1
50.225.61.88	50.225.61.88	1
50.225.61.90	50.225.61.93	4
50.225.61.95	50.225.62.69	231
50.225.62.71	50.225.62.79	9
50.225.62.94	50.254.63.255	1,900,962
50.254.65.0	50.255.255.255	114,432
51.81.0.0	51.81.255.255	65,536
51.141.160.0	51.141.191.255	8,192
51.143.0.0	51.143.127.255	32,768
51.162.0.0	51.162.255.255	65,536
51.163.95.136	51.163.95.137	2
51.163.95.154	51.163.95.154	1
52.0.0.0	52.15.255.255	1,048,576
52.20.0.0	52.27.255.255	524,288
52.32.0.0	52.45.255.255	917,504
52.46.10.0	52.46.10.255	256
52.46.12.0	52.46.12.255	256
52.46.14.0	52.46.14.255	256
52.46.16.0	52.46.18.255	768
52.46.21.0	52.46.22.255	512
52.46.25.0	52.46.25.255	256
52.46.27.0	52.46.33.255	1,792
52.46.35.0	52.46.35.255	256
52.46.39.0	52.46.39.255	256
52.46.42.0	52.46.42.255	256
52.46.45.0	52.46.47.255	768
52.46.51.0	52.46.51.255	256
52.46.56.0	52.46.56.255	256
52.46.59.0	52.46.60.255	512
52.46.96.0	52.46.171.255	19,456
52.46.176.0	52.46.183.255	2,048
52.46.188.0	52.46.191.255	1,024
52.46.216.0	52.46.219.255	1,024
52.46.224.0	52.46.239.255	4,096
52.46.244.0	52.46.255.255	3,072
52.52.0.0	52.55.255.255	262,144
52.56.127.240	52.56.127.255	16
52.61.0.0	52.61.255.255	65,536
52.70.0.0	52.73.255.255	262,144
52.75.0.0	52.75.255.255	65,536
52.84.0.0	52.84.41.255	10,752
52.84.50.0	52.84.72.255	5,888
